claim_id,serial_number,part_number,claim_date,mileage,dealer_id,customer_complaint,technician_notes
WC-2024-00391,PSN-EXM4100-02901,EXM-4100,2025-10-03,474472,DLR-0004,"Brought in on tow, exhaust leak right where manifold meets the turbo",Replaced EXM-4100. Expansion Joint bellows cracked circumferentially. Exhaust leak at turbo interface. Joint lost flexibility from age and thermal cycles. No other manifold damage.
WC-2024-00162,PSN-TCM3200-02885,TCM-3200,2025-08-27,396944,DLR-0012,New driver on this truck reports harsh shifting and check trans light keeps flickering,TCM-3200 replacement. Found Main PCB ground plane deterioration causing erratic sensor readings. Module seeing phantom signals. Pressure Transducer and Temperature Sensor both verified accurate with external gauge. PCB is the problem.
WC-2024-00173,PSN-TCM3200-02875,TCM-3200,2025-01-02,104971,DLR-0020,New driver on this truck reports trans goes to limp mode when driving over bumps. Driver wants a different truck.,Replaced TCM-3200. Found Wiring Harness chafed against frame bracket. Intermittent short on CAN bus line causing communication dropouts. Repaired harness routing but replaced module as precaution due to possible ECM damage from shorts.
WC-2024-00176,PSN-TCM3200-00633,TCM-3200,2024-06-07,362631,DLR-0013,"Driver pulled off highway, limp mode twice this week, no consistent trigger",Replaced TCM-3200. Main PCB fault causing erratic pressure commands. Extended operation burned out the Pressure Transducer from constant overcurrent sensing requests. Main PCB failure is primary.
WC-2024-00257,PSN-TCM3200-01189,TCM-3200,2025-12-26,257152,DLR-0011,"Driver says since last service water got in the trans connector, now intermittent faults. Need this truck back ASAP.","Replaced TCM-3200. Connector Housing seal failed allowing moisture intrusion. Found green corrosion on pins 4, 7, and 12. Water caused intermittent connection. Module internals showed no water damage. Connector failed."
WC-2024-00066,PSN-TC5000-00905,TC-5000,2024-11-06,366663,DLR-0002,"Whining noise from turbo, oil on the exhaust side",Replaced turbo. Bearing Housing oil seal failure on exhaust side causing external oil leak and smoke. Shaft play at limit. Oil Feed Line flow tested normal. Bearing wear is the failure.
WC-2024-00234,PSN-TCM3200-00924,TCM-3200,2024-09-15,235213,DLR-0013,Shift points make no sense for the load we're carrying. Truck was fine last month.,TCM-3200 replaced. Firmware Chip not accepting adaptive learning updates. Transmission never optimizes shift points. Module stuck on default calibration. Reprogramming attempts failed. Chip defect suspected.
WC-2024-00040,PSN-TC5000-03357,TC-5000,2025-02-18,288920,DLR-0006,"Driver says since last service turbo seems sluggish, takes forever to build boost. Can't keep running like this.",Removed and replaced TC-5000. Root cause is VGT Actuator - not reaching commanded position. Diagnostic showed actuator position deviation fault. Turbo shaft play within spec. Bearing housing oil seal dry but intact.
WC-2024-00097,PSN-TC5000-03759,TC-5000,2025-07-29,228410,DLR-0009,"Brought in on tow, boost spikes way too high then drops off. Worse when hot outside.",Replaced TC-5000. Wastegate Valve stuck fully open. Spring broken. Unable to control boost pressure. Turbo cannot build boost above 5 PSI. All other components inspected and serviceable.
WC-2024-00462,PSN-SGB6500-04785,SGB-6500,2025-09-11,466901,DLR-0019,Operator called in saying takes a lot more effort to turn the wheel lately. Worse in cold weather.,SGB-6500 replaced. Housing Casting cracked at mounting ear. Stress crack from frame flex. Gearbox loose on frame causing clunking and increased steering effort.
WC-2024-00263,PSN-TCM3200-02687,TCM-3200,2025-05-12,379395,DLR-0008,"Driver refused load, says harsh 3-4 shift but all others are smooth. Only happens when loaded.",Replaced TCM-3200. Pressure Transducer output drifting under temperature. Line pressure reading 40 PSI high at operating temp. External gauge confirms actual pressure is correct. Transducer element failing.
WC-2024-00152,PSN-TCM3200-02718,TCM-3200,2024-10-21,306950,DLR-0007,"Brought in on tow, delayed engagement when shifting from park to drive. Other trucks in fleet don't do this.",TCM-3200 replaced. Solenoid Pack engagement delay caused by weak spring return on the main clutch solenoid. Response time measured at 340ms vs 80ms spec. Electrical values normal but mechanical response degraded.
WC-2024-00167,PSN-TCM3200-03014,TCM-3200,2024-08-07,174494,DLR-0007,"Fleet down, shifting erratically, dealer reset codes but came back. Truck has 174k miles.",TCM-3200 replacement. Found Main PCB ground plane deterioration causing erratic sensor readings. Module seeing phantom signals. Pressure Transducer and Temperature Sensor both verified accurate with external gauge. PCB is the problem.
WC-2024-00304,PSN-ACM2800-02240,ACM-2800,2024-12-14,267244,DLR-0003,"Came in for PM, driver mentioned compressor intake filter soaked with oil. Other trucks in fleet don't do this.",ACM-2800 replaced. Intake Filter completely oil saturated and restricted. Compressor starving for air. Output reduced but cylinder and rings check OK. Filter failure from oil contamination source unknown.
WC-2024-00268,PSN-TCM3200-04709,TCM-3200,2025-06-21,259577,DLR-0017,New driver on this truck reports shift quality varies wildly between gears. Happened twice today.,Replaced TCM-3200. Pressure Transducer output drifting under temperature. Line pressure reading 40 PSI high at operating temp. External gauge confirms actual pressure is correct. Transducer element failing.
WC-2024-00059,PSN-TC5000-01327,TC-5000,2025-06-15,526765,DLR-0017,"Repeat visit. lost power on mountain grade, barely made it to the top. Truck has 526k miles.",Replaced TC-5000. VGT Actuator failure was primary cause. Actuator stuck closed causing sustained over-boost that appears to have stressed the Wastegate Valve spring beyond limits. Both sub-components damaged. Recommend reviewing boost control logic.
WC-2024-00114,PSN-TC5000-00693,TC-5000,2025-10-11,224707,DLR-0025,"New driver on this truck reports turbo smoking badly, low oil pressure warning. Happened twice today.",TC-5000 replaced. Oil Feed Line partially blocked with carbon deposits. Oil starvation caused bearing damage. Shaft play now excessive. Oil line restriction is the initiating failure.
WC-2024-00010,PSN-TC5000-00754,TC-5000,2025-03-21,474784,DLR-0016,"Customer says black smoke and low power, especially under load. Getting worse every day.",TC-5000 assembly removed. VGT Actuator electrical failure - open circuit in actuator motor winding. Connector pins clean and tight. Wiring harness continuity good to ECM. Internal actuator motor failure.
WC-2024-00301,PSN-ACM2800-03379,ACM-2800,2025-08-12,191588,DLR-0009,Customer says low air warning keeps coming on during city driving. Can't keep running like this.,Replaced ACM-2800 Air Compressor Assembly. Piston and Cylinder Kit worn beyond service limits. Cylinder bore out of round by 0.004 inches. Piston ring end gap excessive at 0.035 inches vs 0.015 max. Compressor cannot maintain adequate volume output.
WC-2024-00077,PSN-TC5000-02374,TC-5000,2025-02-23,620998,DLR-0002,"Called from truck stop, check engine light on, feels like turbo isn't kicking in. Only happens when loaded.",Replaced TC-5000 turbo. VGT Actuator found mechanically locked in mid-position. Applied manual force to free it but returned to stuck position under exhaust load. Oil Feed Line checked clear. Heat Shield secure.
WC-2024-00293,PSN-ACM2800-03722,ACM-2800,2025-10-05,570706,DLR-0004,"Driver reports slow air build up, can hear air leaking at compressor. First noticed it yesterday.","ACM-2800 replaced. Piston and Cylinder Kit failure. Piston ring broken into three pieces. Scoring on cylinder wall. Metal debris in discharge. Build time to governor cut-out exceeds 8 minutes, spec is 3."
WC-2024-00149,PSN-TC5000-04283,TC-5000,2024-02-25,95569,DLR-0015,"Driver says since last service burning smell from engine, found melted wire loom near turbo","Replaced TC-5000 due to heat damage. Heat Shield cracked and separated allowing exhaust temps to damage adjacent wiring and the VGT Actuator connector. Heat Shield is primary failure, VGT connector melted as secondary damage."
WC-2024-00208,PSN-TCM3200-03750,TCM-3200,2024-08-26,330536,DLR-0014,"Came in for PM, driver mentioned trans slams into gear sometimes, other times perfect. Other trucks in fleet don't do this.",Replaced TCM-3200 Transmission Control Module. Main PCB showing intermittent solder joint failures on the main processor. Cold solder joints visible under magnification. Reflowed connections temporarily but failure returned. PCB replacement needed.
WC-2024-00128,PSN-TC5000-03535,TC-5000,2024-10-26,269179,DLR-0022,Road call. truck has no power going uphill with a full load. Need this truck back ASAP.,Removed failed TC-5000. VGT Actuator shaft seal leaking exhaust gas into actuator housing. Internal corrosion and carbon fouling. Motor still functional but position accuracy gone. Turbine Wheel had minor tip erosion but was not the primary issue.
WC-2024-00270,PSN-TCM3200-00714,TCM-3200,2024-07-26,241093,DLR-0005,"Fleet manager called, driver says trans goes to limp mode when driving over bumps. Been like this for about a week.",TCM-3200 replaced. Wiring Harness internal break in shielding causing electromagnetic interference. Fault only appears near certain radio towers. Replaced harness section and module.
WC-2024-00284,PSN-ACM2800-03600,ACM-2800,2023-12-11,375531,DLR-0002,"Driver refused load, says air compressor cycling rapidly, never settles. Truck has 375k miles.",ACM-2800 replaced. Governor stuck in unloaded position. Compressor running but not building pressure above 80 PSI. Governor bypass test restored normal pressure. Governor defective.
WC-2024-00331,PSN-ACM2800-01998,ACM-2800,2024-03-02,129638,DLR-0024,Road call. air tanks take forever to build up pressure,"ACM-2800 replaced. Piston and Cylinder Kit failure. Piston ring broken into three pieces. Scoring on cylinder wall. Metal debris in discharge. Build time to governor cut-out exceeds 8 minutes, spec is 3."
WC-2024-00403,PSN-EXM4100-00105,EXM-4100,2024-12-21,202766,DLR-0014,Driver says since last service something smells hot under the hood after a long run. Only happens when loaded.,EXM-4100 replaced. Heat Shield deteriorated from thermal cycling. Found warped and cracking at mounting points. Expansion Joint showing accelerated aging from excess heat exposure. Heat Shield is primary failure.
WC-2024-00009,PSN-TC5000-03826,TC-5000,2025-01-09,182286,DLR-0004,New driver on this truck reports truck has no power going uphill with a full load. Truck has 182k miles.,TC-5000 replacement. VGT Actuator position sensor out of range. Mechanical inspection showed actuator arm bent slightly. Likely fatigue failure. Rest of turbo components appear in good shape.
WC-2024-00339,PSN-ACM2800-01970,ACM-2800,2025-02-15,322153,DLR-0024,"Slow air build up, can hear air leaking at compressor",ACM-2800 swap. Piston and Cylinder Kit failure confirmed with leak-down test. 60 percent leakage past rings at TDC. Normal is under 15 percent. Cylinder has vertical scoring. Compressor head gasket still sealing.
WC-2024-00311,PSN-ACM2800-00563,ACM-2800,2023-08-12,193536,DLR-0016,"Customer says oil contamination in the air dryer, leaking at gasket. Can't keep running like this.",ACM-2800 replaced. Air Dryer Interface Gasket blown out. Air leak between compressor discharge and air dryer inlet. Gasket material deteriorated. Connection retorqued but gasket won't seal.
WC-2024-00390,PSN-EXM4100-02367,EXM-4100,2024-03-08,419163,DLR-0009,"Fleet manager called, driver says electrical gremlins started, think something melted near exhaust. Driver wants a different truck.",EXM-4100 replaced. Heat Shield deteriorated from thermal cycling. Found warped and cracking at mounting points. Expansion Joint showing accelerated aging from excess heat exposure. Heat Shield is primary failure.
WC-2024-00490,PSN-SGB6500-01178,SGB-6500,2025-04-27,450629,DLR-0020,Can't keep the truck in the lane without fighting it. Only happens when loaded.,SGB-6500 replaced. Piston and Rack Assembly teeth worn on one side causing uneven steering effort left vs right. Probable impact damage at some point. Rack surface pitted.
